# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,4.604703568381496,5.264236511379006,-21.841259971338324,0,3.0,-1.9868399316037908,0.0,0.0,0.3222692868264954
 0.022049949986005683,4.605380518292461,5.263965185095482,-21.841259971338324,0.06614984995801704,2.9999999999999996,-1.9868399316037908,0.0071060216565499434,-9.167672677868607,2.381954386778714
 0.030999299715277318,4.606041154343953,5.263699298921199,-21.923304680336063,0.09299789914583194,2.9999999999999996,-2.1141301317411636,0.02842296450300541,-12.642779117344842,5.2696031605259535
 0.03774069878495992,4.606685606278622,5.26343881176469,-22.008534699715934,0.11322209635487976,3.000000000000002,-2.252099468774061,0.06394746234697157,-15.884710705790193,8.914865214995444
 0.04331862306224601,4.607314003839113,5.263183682534491,-22.097138413199424,0.12995586918673804,3.0000000000000036,-2.4018678229498502,0.11367390545842793,-19.11851364423011,13.257253914715472
 0.04814017482615847,4.607926476768072,5.262933870139137,-22.189319316384147,0.14442052447847542,2.9999999999999987,-2.564697168632468,0.1775944414555597,-22.449978894654002,18.269194250765445
 0.052415378976769206,4.608523154808147,5.2626893334871605,-22.285297559335696,0.15724613693030765,3.000000000000003,-2.7420128566657715,0.25569897654474594,-25.948438462607285,23.940852393617135
 0.05626971962649187,4.609104167701984,5.262450031487098,-22.385311680498948,0.16880915887947562,2.9999999999999964,-2.935428677094716,0.34797517711447457,-29.66945262493052,30.27371681812364
 0.05978541924170372,4.60966964519223,5.262215923047483,-22.489620563675967,0.17935625772511116,2.999999999999996,-3.146776254788983,0.45440847168298437,-33.663771241216104,37.27747944224285
 0.0630199078208759,4.61021971702153,5.26198696707685,-22.598505647287542,0.1890597234626277,3.0000000000000044,-3.3781398635796482,0.5749820531992444,-37.981825389722616,44.968403520152954
 0.06601522937898685,4.610754512932534,5.2617631224837345,-22.712273427693784,0.19804568813696055,2.9999999999999956,-3.6318977166640067,0.7096768816969912,-42.67648736015466,53.368460186178375
 0.06880329568416643,4.611274162667886,5.26154434817667,-22.831258304126052,0.20640988705249927,2.9999999999999902,-3.9107709880872608,0.8584716873013931,-47.80511845672699,62.504910077093136
 0.0714090315549239,4.611778795970235,5.261330603064192,-22.955825816094556,0.2142270946647717,3.0000000000000107,-4.217882483879611,1.0213429735877444,-53.431362040169866,72.41017091352799
 0.073852363002317,4.612268542582225,5.261121846054835,-23.086376343244353,0.221557089006951,3.0000000000000058,-4.5568268962288325,1.1982650212918766,-59.626919140659496,83.12188874296733
 0.0761495301380409,4.612743532246503,5.260918036057132,-23.22334934229874,0.22844859041412272,2.999999999999994,-4.931755373919861,1.3892098923715201,-66.47346134804445,94.68317008141277
 0.07831398599508795,4.613203894705718,5.26071913197962,-23.367228215051707,0.23494195798526385,3.000000000000006,-5.3474778736579,1.594147434418015,-72.1414840751096,104.36065973678947
 0.08041149909582777,4.613649759702515,5.260525092730831,-23.518545923006062,0.22870995648401474,-2.971138296609914,-5.809587143608863,1.8130452854177825,-76.28963622582253,111.468609772599
 0.08250019109548377,4.614081256979541,5.260335877219301,-23.677891475847606,0.22244388048504674,-3.0,-6.324610332744697,2.0458688788625867,-80.78012468500354,118.60945975207892
 0.0845802323574637,4.614498516279443,5.260151444353565,-23.845917468340296,0.21620375669910696,-2.9999999999999933,-6.900194527535542,2.2925814492080585,-85.66254191729323,125.79766012376693
 0.08665151562469568,4.614901667344867,5.259971753042156,-24.023348858042144,0.209989906897411,-3.0000000000000067,-7.545335405330708,2.5531440376793526,-90.9830732118349,133.03441145576303
 0.08871392532562547,4.615290839918459,5.259796762193609,-24.210993230854637,0.20380267779462166,-2.9999999999999933,-8.270660526463312,2.827515498423203,-96.79484587589849,140.32113838284778
 0.09076733659282887,4.615666163742869,5.259626430716461,-24.40975285798342,0.19764244399301145,-3.0,-9.088782095937459,3.1156525050053507,-103.1592103090206,147.65952537830168
 0.09281161413925584,4.616027768560739,5.259460717519242,-24.62063891532529,0.19150961135373054,-3.0,-10.014738763361175,3.4175095572522762,-110.14730173266312,155.05155914208413
 0.09484661096824457,4.61637578411472,5.259299581510491,-24.844788325072923,0.18540462086676437,-3.0,-11.06655312286126,3.7330389884361748,-117.84196288292783,162.49957903208698
 0.09687216688861384,4.616710340147456,5.25914298159874,-25.083483810658375,0.1793279531056565,-3.0000000000000204,-12.26593845748784,4.062190972802134,-126.34010979799588,170.0063372485054
 0.09888810680109532,4.617031566401595,5.258990876692523,-25.338177880547452,0.17328013336821207,-3.0,-13.639202464015,4.404913533436182,-135.75567774980914,177.57507094280925
 0.10089423871558893,4.617339592619783,5.258843225700376,-25.610521678255054,0.16726173762473126,-2.9999999999999862,-15.218410263419328,4.761152550473019,-146.22330188441617,185.20958889830086
 0.10289035145126477,4.617634548544666,5.258699987530835,-25.902399873399105,0.16127339941770374,-3.000000000000007,-17.042893087237072,5.130851769642203,-157.9029515003023,192.91437610158295
 0.10487621196228962,4.617916563918892,5.258561121092431,-26.21597310935783,0.1553158178846292,-2.999999999999993,-19.161221611647466,5.513952811151333,-170.98580867511217,200.69472031757442
 0.10685156222126142,4.618185768485107,5.258426585293701,-26.553729970804717,0.14938976710771382,-2.999999999999986,-21.633809906194525,5.910395178904928,-185.70178531514517,208.5568657518416
