# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.6201583709070824,0.8747613917410316,-13.052389295617452,0,2.0,0.33263933244339083,180.0,0.0,0.0
 0.0837867684725863,2.6269972187969777,0.8731759314020895,-13.052389295617452,0.1675735369451726,2.0,0.33263933244339083,180.0,3.849567895903029,0.0
 0.11861541889833285,2.63386819212011,0.8715999568234236,-12.918314041080869,0.23723083779666573,2.000000000000001,0.33002873762852203,180.0,4.98246728565715,0.0
 0.14542459923675607,2.640771395900012,0.8700335210013048,-12.784738177089393,0.2908491984735122,2.000000000000001,0.3274327856885816,180.0,5.869643036755151,0.0
 0.1680965228118052,2.6477069351602145,0.8684766769320035,-12.651662078747261,0.3361930456236104,1.9999999999999976,0.32485156366394713,180.0,6.616643239647367,0.0
 0.18813327037584215,2.6546749149242492,0.8669294776117906,-12.519086068433154,0.37626654075168436,2.0000000000000027,0.3222851536163274,180.0,7.268436616953806,0.0
 0.20630439281820256,2.661675440215649,0.8653919760369366,-12.387010416701951,0.41260878563640524,2.000000000000003,0.31973363249541864,180.0,7.849520963252749,0.0
 0.22306657157497514,2.6687086160579443,0.863864225203712,-12.255435343160876,0.4461331431499504,2.0,0.3171970725933422,180.0,8.375094395410523,1.816026882834979e-12
 0.2387170609477069,2.6757745474746675,0.8623462781083879,-12.124361017329877,0.4774341218954139,2.0,0.31467554117545865,180.00000000000003,8.855398331082645,-1.927539965065426e-12
 0.2534621297636675,2.68287333948935,0.8608381877472346,-11.993787559545321,0.5069242595273351,2.0,0.3121691011626659,180.0,9.297745181878668,0.0
 0.26745181384461325,2.690005097125524,0.8593400071165228,-11.863715041785703,0.5349036276892267,2.000000000000008,0.3096778107034326,180.0,9.707585444779784,0.0
 0.28079926815946177,2.6971699254067203,0.8578517892125234,-11.734143488554016,0.5615985363189238,2.0,0.30720172356026304,180.0,10.089119436659262,0.0
 0.29359231830035526,2.704367929356471,0.8563735870315066,-11.605072877723371,0.5871846366007107,2.0,0.3047408892018299,180.0,10.445671404381839,0.0
 0.30590074074422235,2.7115992139983085,0.8549054535697433,-11.476503141368417,0.6118014814884449,2.0,0.30229535266691665,180.0,10.77993023045827,2.3923362024800213e-12
 0.3177810564795026,2.718863884355764,0.8534474418235044,-11.34843416662628,0.6355621129590054,2.0,0.29986515482841086,180.00000000000003,11.094110802572096,-2.4717223660795684e-12
